trail_id,name,state_name,popularity,length,difficulty_rating,visitor_usage,avg_rating
10326273,Chief Mountain,Montana,5.0998,10138.841999999999,5,1.0,5.0
10004411,Howe Lake Trail,Montana,5.0492,6920.161999999999,1,1.0,3.5
10263320,Akokala Lake Trail,Montana,4.9898,18346.476000000002,3,1.0,3.5
10027448,Specimen Creek Trail,Montana,4.9528,24944.77,3,1.0,4.5
10005020,Belly River Trail,Montana,4.9233,24622.902000000002,3,1.0,4.5
10259215,Black Butte Trail to Big Horn Peak,Montana,4.8817,19151.146,5,1.0,5.0
10001949,Medicine Grizzly to Triple Divide Pass,Montana,4.8672,20438.618000000002,3,1.0,4.5
10038232,Continental Divide Trail to Fifty Mountain Shelter,Montana,4.7952,51498.88,3,2.0,4.5
10376353,Swiftcurrent Mountain via Granite Park Trail,Montana,4.7277,19473.014,5,2.0,4.5
10263321,Logging Lake Trail,Montana,4.6394,41199.104,3,2.0,3.5
10271984,Comeau Pass Via Sperry Lake Trail,Montana,4.6191,26554.11,5,2.0,4.5
10273117,Bowman Lake Trail to Upper Waterton Lake,Montana,4.386,69684.422,3,,5.0
10290936,Upper Two Medicine Creek Loop,Montana,4.2609,17541.806,3,2.0,4.0
10029725,Daly Creek Trail,Montana,4.1636,17541.806,3,2.0,4.5
10333798,"Ptarmigan Trail to Helen Lake, Elizabeth Lake, Cosley Lake, Stoney Indian Pass, Waterton Valley Trail",Montana,4.1236,63086.128,3,2.0,5.0
10000491,Firebrand Trail to Ole Creek,Montana,3.9817,36532.018,5,1.0,4.5
10317068,Stanton Mountain,Montana,3.8896,12070.05,5,2.0,4.0
10377845,Riverside Ski Trail Loop,Montana,3.7842,12391.918,1,1.0,4.0
10318861,Granite Park to Flattop Mountain Trail,Montana,3.7171,43613.114,7,2.0,4.5
10376344,Upper Kintla Lake,Montana,3.6588,37336.687999999995,5,2.0,4.5
10037153,Waterton Valley Trail,Montana,3.5294,32508.667999999998,7,2.0,4.5
10287969,Rescue Creek Trail to Turkey Pen Peak (Gardner Side),Montana,3.4916,10782.578000000001,3,1.0,4.0
10334016,Covey Meadow Loop,Montana,3.4537,3540.548,1,2.0,4.5
10263336,Nyack-Coal Creek Loop,Montana,3.3255,67592.28,5,1.0,3.5
10366671,Kinta Lake Boulder Pass Trail to Goat Haunt Ferry,Montana,3.2589,48923.935999999994,3,2.0,4.5
10270721,Northern Traverse: Chieftan Mountain to Kintla Lake,Montana,3.2581,86904.36,5,2.0,5.0
10490351,Firebrand Pass,Montana,3.2501,17219.938000000002,3,1.0,5.0
10376345,Kinta Lake via Boulder Pass Trail,Montana,3.1693,21404.222,3,2.0,4.5
10031948,Huckleberry Mountain Nature Trail,Montana,3.1057,1448.406,1,2.0,2.0
10270943,Glacier National Park Full Traverse - Kintla Lake to Lake McDonald,Montana,2.9615,149507.686,5,2.0,0.0
10259216,Sportsman Lake Crescent High Lake Trail Loop,Montana,2.7854,34439.876000000004,5,1.0,5.0
10381285,Lower Quartz Lake via Quartz Creek Trail,Montana,2.7471,22208.892000000003,1,2.0,3.5
10035416,Bannock Ski Trail,Montana,2.7171,7724.831999999999,1,1.0,4.0
10263333,Loneman Lookout Trail,Montana,2.6954,22852.627999999997,5,1.0,5.0
10005605,Fielding Coal Creek Trail,Montana,2.5289,48923.935999999994,5,1.0,4.0
10418476,Apikuni Mountain,Montana,2.479,10299.776,5,2.0,3.0
10005832,Snyder Ridge Trail,Montana,2.3963,18829.278000000002,3,,2.5
10263339,Lake Isabel Trail,Montana,2.3449,53269.154,3,1.0,5.0
10258674,Fan Creek Trail,Montana,2.2053,19633.948,1,2.0,4.0
10001820,Gable Pass Trail via Otatso Creek,Montana,2.1546,48280.2,3,2.0,3.0
10290934,Painted Tepee Peak and Cobalt Lake Trail,Montana,2.0701,25910.374,3,2.0,5.0
10004766,Dry Fork Trail,Montana,1.9912,8690.436,3,1.0,0.0
10271947,Fawn Pass to Fan Creek Trail,Montana,1.9221,25588.506,3,2.0,3.5
10342981,Belly River Trail to Foot Glenns Lake,Montana,1.8898,16898.07,3,2.0,5.0
10004778,Cut Bank Pass via Pitamakan Trail,Montana,1.8525,48119.265999999996,7,1.0,4.0
10271950,Daly Creek to Crescent Lake,Montana,1.2708,46188.058,5,2.0,0.0
10271949,Daly Creek to Shelf Lake,Montana,1.2146,52303.55,3,2.0,0.0
10483794,North Fork Flathead River Paddle,Montana,1.023,89962.106,3,,4.0
10294628,West Lakes Trail  [CLOSED],Montana,0.7684,32347.734,5,1.0,4.0
10478760,Nyack Creek,Montana,0.7673,55844.098,5,1.0,0.0
10236212,Wheeler Peak Trail via Stella Lake Trail,Nevada,15.7517,13196.588,5,3.0,5.0
10006002,Bristlecone Pine Glacier Trail,Nevada,14.6046,7242.03,3,2.0,4.5
10026784,Alpine Lakes Trail,Nevada,12.5884,4345.218,1,2.0,4.5
10261421,Titus Canyon Road,Nevada,10.5062,41842.84,1,2.0,4.5
10032993,Lehman Cave,Nevada,9.042,643.736,1,3.0,4.5
10309295,Bristlecone and Alpine Lakes Loop,Nevada,7.5185,8529.502,3,2.0,4.5
10258133,Wheeler Peak Scenic Drive,Nevada,7.1156,37497.622,1,2.0,4.5
10236215,Baker Lake Trail,Nevada,6.9354,16737.136000000002,5,1.0,4.5
10309294,Teresa Lake,Nevada,6.4345,2414.01,3,2.0,5.0
10313540,Baker Lake-Johnson Lake Loop,Nevada,6.0987,20760.486,5,2.0,4.5
10024320,Lexington Arch Trail,Nevada,5.9666,4667.085999999999,3,1.0,4.0
10309296,Wheeler Peak Trail via Alpine Lakes Trail,Nevada,5.9253,12552.851999999999,5,2.0,5.0
10309297,Stella Lake Trail,Nevada,5.7708,3379.614,3,2.0,4.5
10028528,Lehman Creek Trail,Nevada,5.7524,13196.588,5,1.0,4.0
10270278,Rhyolite Ghost Town,Nevada,5.2404,1770.274,1,2.0,4.0
10236198,Sky Islands Forest Trail,Nevada,4.5588,482.80199999999996,1,1.0,4.5
10027382,Pole Canyon Trail,Nevada,4.3778,11909.116000000002,3,1.0,4.0
10026785,Osceola Ditch Intepretive Trail,Nevada,3.7984,4345.218,1,1.0,4.0
10111533,Lehman Caves Visitor Center and Mountain View Nature Trail,Nevada,3.6251,643.736,1,1.0,3.5
10313538,Johnson Lake via Snake Creek,Nevada,3.4292,11265.38,5,2.0,4.5
10313543,Dead Lake Trail,Nevada,3.197,5793.624,5,1.0,4.5
10307901,Serviceberry Loop,Nevada,2.9884,4828.02,3,1.0,4.0
10313599,Snake Creek Overlook,Nevada,2.7745,2092.1420000000003,3,2.0,4.5
10402715,Thimble Peak Trail,Nevada,1.6462,5149.888,3,1.0,5.0
10313536,Johnson Lake via South Fork Baker Creek,Nevada,1.3832,16737.136000000002,5,2.0,4.0
10032668,Carlsbad Caverns National Park Trail,New Mexico,15.1743,1287.472,1,4.0,5.0
10020405,North Slaughter Canyon Trail,New Mexico,5.587000000000001,17863.674,3,2.0,4.0
10037870,Carlsbad Caverns Highway to Carlsbad Caverns National Park,New Mexico,4.739,23657.298,1,2.0,4.0
10236113,Juniper Ridge Trail,New Mexico,3.9303,3057.7459999999996,1,1.0,3.5
10034813,Yucca Canyon Trail,New Mexico,3.841,6115.491999999999,3,1.0,4.0
10263365,Slaughter Canyon Cave Trail,New Mexico,3.3437,1609.34,3,1.0,5.0
10324970,Rattlesnake Canyon,New Mexico,3.0576,8690.436,3,2.0,4.0
10269986,Walnut Canyon Trail,New Mexico,2.9628,482.80199999999996,1,2.0,2.5
10033597,Clingmans Dome Observation Tower Trail,North Carolina,38.1531,1931.2079999999999,1,3.0,4.5
10239649,Andrews Bald Trail,North Carolina,24.5038,5632.69,3,3.0,4.5
10026405,Deep Creek Loop Trail,North Carolina,23.0524,7885.766,1,3.0,4.5
10240984,Mouse Creek Falls via Big Creek Trail,North Carolina,20.3219,9173.238000000001,1,2.0,4.5
10233969,Juney Whank Falls Trail,North Carolina,14.6466,965.6039999999999,1,2.0,4.0
10042720,Hemp Hill Road Trail,North Carolina,14.5676,6598.294,3,2.0,4.5
10029227,Oconaluftee River Trail,North Carolina,14.3566,4988.954000000001,1,2.0,4.0
10281044,Deep Creek Waterfall Loop,North Carolina,14.0884,4345.218,1,2.0,4.5
10032536,Kephart Shelter via Kephart Prong Trail,North Carolina,13.1938,6276.4259999999995,1,1.0,4.5
10034655,Forney Ridge Trail,North Carolina,12.7922,17219.938000000002,3,1.0,4.5
10028063,Shuckstack Tower via Appalachian Trail,North Carolina,12.5652,10621.643999999998,5,1.0,4.5
10026408,Big Creek Trail,North Carolina,12.4711,16737.136000000002,5,2.0,4.5
10032538,Newfound Gap to Clingmans Dome Trail,North Carolina,12.0876,23979.166,5,3.0,4.5
10302565,"Deep Creek, Loop and Indian Creek Loop Trail",North Carolina,12.0261,7563.898,3,2.0,4.5
10030322,The Boogerman Trail,North Carolina,11.5778,11748.181999999999,5,2.0,4.5
10111323,Charlies Bunion via Kephart Loop,North Carolina,11.2281,22208.892000000003,7,,4.5
10037754,Mount Sterling Overnight Loop Trail,North Carolina,10.1972,27197.846,5,2.0,4.5
10030852,Gregory Bald via Twentymile,North Carolina,9.7833,24944.77,7,1.0,4.5
10033602,Smokemont Loop Trail,North Carolina,9.492,9495.106,3,2.0,4.0
10111483,Silers Bald and Forney Creek Loop Trail,North Carolina,9.4394,29933.724,7,2.0,4.5
10111306,Cataloochee Divide Trail,North Carolina,9.2298,22208.892000000003,5,2.0,4.5
10028071,Noland Divide Trail,North Carolina,9.0749,17863.674,5,2.0,4.0
10239506,Flat Creek Trail,North Carolina,8.9319,8207.634,3,2.0,4.5
10258452,Appalachian Trail: Charlie's Bunion and Kephart Loop,North Carolina,8.4625,26393.176,5,2.0,5.0
10030314,Silers Bald Trail,North Carolina,8.2451,14484.06,3,2.0,4.0
10313370,Deep Creek to Clingman's Dome Loop,North Carolina,8.0032,56648.768,5,2.0,5.0
10240347,Deep Creek Martin's Gap Sunkota Ridge Trail Loop,North Carolina,7.9899,21565.156000000003,3,2.0,4.0
10036690,Fork Mountain Loop Trail,North Carolina,7.8576,29289.987999999998,5,1.0,4.5
10268015,Purchase Knob Trail,North Carolina,7.3388,1448.406,1,2.0,4.0
10257709,Little Cataloochee Trail,North Carolina,7.3191,16415.268,3,1.0,4.0
10037743,Bradley Fork and Chasteen Creek Loop Trail,North Carolina,7.1128,26715.043999999998,3,1.0,4.5
10111166,Newfound Gap and Low Gap,North Carolina,7.0897,50372.342000000004,5,1.0,4.5
10111674,Little Tennessee Lakeshore Trail,North Carolina,7.0721,52464.484000000004,5,2.0,4.5
10033598,Indian Creek and Sunkota Ridge Trail,North Carolina,7.029,18507.41,3,2.0,4.0
10247003,Forney Creek Trail,North Carolina,7.0147,37014.82,7,2.0,4.5
10111988,Rough Fork Trail,North Carolina,6.9996,19794.881999999998,3,1.0,4.0
10034661,Mingus Mill and Newton Bald Trail,North Carolina,6.8189,16254.333999999999,5,1.0,4.5
10287515,Appalachian Trail: Fontana Dam to Davenport Gap,North Carolina,6.6906,121666.104,5,2.0,5.0
10258640,Ferguson Cabin Trail Loop,North Carolina,6.5462,1770.274,1,,4.0
10029231,Big Fork Ridge Loop Trail,North Carolina,6.5239,14484.06,3,2.0,4.0
10350178,Forney Ridge Trail to Clingmans Dome Loop,North Carolina,6.2416,7242.03,3,2.0,5.0
10029206,Shuckstack via Twentymile,North Carolina,6.1803,16737.136000000002,5,2.0,4.0
10015682,Twentymile Loop Trail,North Carolina,6.1063,12391.918,3,2.0,4.5
10258639,Spruce Fir Self-Guiding Nature Trail,North Carolina,6.0922,482.80199999999996,1,2.0,4.0
10259218,Road Prong Trail,North Carolina,6.0183,9656.04,3,1.0,4.0
10253737,Cherokee to Clingmans Dome via 441,North Carolina,5.9183,37014.82,1,3.0,4.5
10398300,Lonesome Pine Overlook,North Carolina,5.9052,10621.643999999998,5,2.0,4.5
10264326,"Appalachian Trail, Lost Cove, and Lakeshore Loop",North Carolina,5.6407,17702.74,7,2.0,4.0
10291425,Fontana Dam To Fire Tower,North Carolina,5.5558,14484.06,3,2.0,4.5
10111184,Balsam Mountain Trail to Appalachian Trail Junction,North Carolina,5.5398,31382.13,3,1.0,4.5
10235708,Chasteen Creek Trail,North Carolina,5.4242,16737.136000000002,3,1.0,4.0
10302284,"Twentymile, Gregory Bald, and Shuckstack Loop",North Carolina,5.3361,28163.45,7,2.0,4.5
10111285,Caldwell Fork Loop,North Carolina,5.2853,26393.176,7,2.0,4.0
10293654,Kephart Prong Trail - Charlies Bunion - Mount LeConte,North Carolina,5.1917,40394.434,7,2.0,5.0
10389405,Hemphill Bald via Cataloochee Divide Trail,North Carolina,5.154,9977.908000000001,3,2.0,4.5
10259333,Deep Creek Trail,North Carolina,5.0968,22691.694,3,2.0,4.5
10013980,Enloe Creek Trail,North Carolina,5.0087,10460.71,3,1.0,3.5
10308036,Deep Creek/Indian Creek Loop,North Carolina,4.9242,20921.42,3,2.0,4.0
10008848,Baxter Creek Trail,North Carolina,4.9204,25266.638,5,2.0,4.5
10442841,Mount LeConte and Rainbow Falls and Grotto Falls via Appalachian Trail,North Carolina,4.8497,51016.078,5,2.0,4.5
10259317,Hazel Creek and Bone Valley Trail,North Carolina,4.8132,64212.666,5,2.0,5.0
10252302,Cooper Creek Trail,North Carolina,4.7442,6598.294,1,1.0,3.0
10290132,Mount Cammerer via Big Creek Trail,North Carolina,4.709,26393.176,7,2.0,4.0
10259316,"Eagle Creek, Spence Field, and Hazel Creek Loop Trail",North Carolina,4.7083,60189.316,7,1.0,4.0
10308037,Noland Divide Trail to Deep Creek Trail Loop,North Carolina,4.6395,28646.252,5,2.0,4.5
10258631,Smokemont Self-Guided Nature Trail,North Carolina,4.5925,965.6039999999999,1,2.0,4.5
10314100,Pretty Hollow Gap Trail,North Carolina,4.5202,18024.608,5,1.0,4.5
10010509,Palmer Creek Trail,North Carolina,4.3014,14805.928,3,2.0,3.5
10365352,Noland Creek Trail,North Carolina,4.2459,29772.79,3,,4.0
10308922,Mount Cammerer and Mount Sterling Loop,North Carolina,4.2011,47153.662000000004,5,,4.5
10391389,"Purchase Road, Ferguson Cabin, and Catalochee Divide Loop",North Carolina,4.0918,9012.304,3,2.0,4.5
10263496,Newton Bald Trail,North Carolina,3.9957,14484.06,5,2.0,4.0
10030317,Newton Bald Loop Trail,North Carolina,3.9424,37175.754,5,1.0,4.5
10256461,Fork Ridge Trail,North Carolina,3.9102,15610.598,3,1.0,4.0
10011814,Kanati Fork Trail,North Carolina,3.7796,8690.436,7,1.0,3.5
10325962,Forney Ridge and Forney Creek Loop,North Carolina,3.7076,29933.724,5,2.0,5.0
10235682,Tow String Trail,North Carolina,3.6714,7563.898,3,2.0,4.0
10011235,Wolf Ridge Trail to Gregory Bald,North Carolina,3.6124,11587.248,5,2.0,4.5
10341786,Swag Loop,North Carolina,3.4659,15127.796,5,2.0,4.5
10021453,Hyatt Ridge Loop Trail,North Carolina,3.3311,14644.993999999999,3,1.0,4.0
10259300,Balsam Mountain Nature Trail,North Carolina,3.3219,1931.2079999999999,1,1.0,3.5
10259322,Forney Ridge and Noland Divide Loop Trail,North Carolina,3.2353,29129.054,7,3.0,5.0
10300214,Forney Ridge to Silers Bald to Clingman Loop,North Carolina,3.1444,33796.14,3,,4.5
10457006,"Bradley Fork, Dry Sluice Gap, Appalachian, Hughes Ridge and Chasteen Creek Loop",North Carolina,3.1333,39267.896,5,1.0,4.5
10327184,Spruce Mountain Trail,North Carolina,3.1276,3540.548,3,1.0,4.0
10386497,Appalachian Trail: Lake Fontana Dam to Clingmans Dome,North Carolina,3.0101,51016.078,5,2.0,4.5
10259298,Big Creek Perimeter Loop,North Carolina,2.8908,52947.28599999999,7,1.0,0.0
10013141,Rich Gap via Long Hungry Ridge Trail,North Carolina,2.7791,12070.05,5,1.0,4.5
10036694,Spruce Mountain Loop Trail,North Carolina,2.7507,34439.876000000004,5,1.0,3.0
10236356,Lakeshore Trail via Fontana Dam,North Carolina,2.6568,52625.418,3,,4.5
10431929,"Thomas Divide, Newton Bald and Mingus Creek Trail",North Carolina,2.6437,17702.74,7,1.0,4.5
10264443,Hemphill Bald via Caldwell Fork Trail,North Carolina,2.6228,25910.374,5,2.0,4.5
10423168,Shuckstack via Twenty Mile Loop,North Carolina,2.5598,19151.146,5,2.0,4.5
10235686,Newfound Gap to Long Ridge Campsite,North Carolina,2.5406,18507.41,5,2.0,2.0
10111208,Beech Gap Trail to McGee Springs,North Carolina,2.5175,11426.313999999998,7,1.0,4.0
10235664,Indian Creek to Martin's Gap Trail,North Carolina,2.4883,23496.363999999998,5,2.0,4.0
10527458,Lakeshore and Tunnel Bypass Trail Loop,North Carolina,2.4706,5149.888,1,1.0,4.5
10349433,Lakeshore Loop,North Carolina,2.4589,74673.37599999999,5,1.0,3.0
10327185,Beech Gap Trail,North Carolina,2.4358,7724.831999999999,3,1.0,4.5
10263693,Davenport Gap to Low Gap Loop Trail,North Carolina,2.4253,32830.536,5,2.0,0.0
10468692,Big Creek and Mt Sterling Loop,North Carolina,2.2809,44095.916,5,2.0,4.5
10476068,Clingsman Dome Loop,North Carolina,2.2748,98974.41,7,1.0,4.0
10294045,Mount Sterling Backpacking Trail,North Carolina,2.1685,44417.78400000001,5,2.0,0.0
10404669,Long Bunk Trail via Mount Sterling Trail,North Carolina,2.1390000000000002,16254.333999999999,3,,4.5
10369466,"Goldmine, Forney and Noland Loop",North Carolina,2.0448,34278.942,3,,5.0
10539892,"Appalachian Trail, Rocky Top, Eagle Creek and Lakeshore Trail",North Carolina,2.0029,52786.352,5,1.0,5.0
10333818,Beech Flats Quiet Walkway,North Carolina,1.9921,2092.1420000000003,3,1.0,3.5
10235667,Cold Spring Gap Trail,North Carolina,1.9663,41681.906,5,2.0,0.0
10400232,"Cooper Creek Trail, Deeplow Gap Trail, Mingus Creek Trail, and Thomas Divide Trail Loop",North Carolina,1.9457,20277.683999999997,5,1.0,3.5
10332652,Big Fork Ridge/Caldwell Fork/Boogerman/Caldwell,North Carolina,1.7236,13840.323999999999,5,1.0,4.0
10422498,Sugarland Mountain and Huskey Gap Trail,North Carolina,1.6149,20116.75,5,1.0,4.5
10352958,Springhouse Branch Trail via Forney Ridge Trail,North Carolina,1.6121,26393.176,3,,4.0
10315779,Fontana Dam to Cade’s Cove,North Carolina,1.5322,34439.876000000004,5,2.0,5.0
10315058,Benton MacKaye Trail: Smokemount to Big Creek,North Carolina,1.4293,47475.53,5,2.0,4.0
10375085,"Silers Bald via Lakeshore Trail, Bear Creek Trail, and Welch Ridge Trail",North Carolina,1.4108,57453.437999999995,5,2.0,4.5
10486155,"Mt. Collins Shelter, Clingman/Forney Trail and Camp 68",North Carolina,1.3818,25588.506,5,2.0,5.0
10427729,Forney Loop,North Carolina,1.1594,43291.246,3,2.0,0.0
10503675,Polls Gap-Rough Fork Tr to Caldwell Fork Tr,North Carolina,1.0623,15610.598,3,2.0,0.0
10236044,Wind Canyon Trail,North Dakota,10.4755,804.67,1,,4.5
10263868,Caprock Coulee Loop,North Dakota,10.4163,6115.491999999999,3,1.0,4.5
10236045,Painted Canyon Nature Trail,North Dakota,10.2914,1770.274,1,,4.0
10235012,Petrified Forest Trail,North Dakota,9.4025,16415.268,3,2.0,4.0
10235004,Maah Daah Hey Trail,North Dakota,8.3048,229009.082,5,1.0,4.5
10236047,Lower Paddock Creek Trail,North Dakota,7.0853,11587.248,3,1.0,4.5
10269387,Buck Hill Trail,North Dakota,6.9093,643.736,3,2.0,4.5
10236042,Ridgeline Nature Trail,North Dakota,6.7009,1126.538,3,1.0,4.0
10236043,Coal Vein Trail,North Dakota,6.2267,965.6039999999999,1,1.0,4.0
10236055,Buckhorn Trail,North Dakota,6.1709,19633.948,5,1.0,4.5
10236046,Jones Creek Trail,North Dakota,6.03,11104.446000000002,3,,4.5
10329957,Boicourt Overlook Trail,North Dakota,5.7374,1287.472,1,1.0,4.5
10292724,Achenbach and North Achenbach Trail Loop,North Dakota,5.5844,29289.987999999998,5,1.0,4.5
10269386,Old East Entrance Station Trail,North Dakota,5.2518,1448.406,1,1.0,4.0
10443456,Painted Canyon Trail,North Dakota,4.57,6920.161999999999,3,1.0,4.0
10291297,The Big Plateau Trail,North Dakota,3.6341,9334.171999999999,3,1.0,4.5
10291317,Lone Tree Spring Trail,North Dakota,3.4092,15449.663999999999,3,2.0,5.0
10239359,Achenbach/Bison Trail Loop,North Dakota,3.2721,21887.023999999998,5,1.0,3.5
10347969,East River Road to Scenic Loop Drive,North Dakota,2.9931,56005.032,1,2.0,4.5
10291315,Peaceful Valley Ranch Trails,North Dakota,2.8646,3057.7459999999996,3,2.0,3.0
10291314,Upper Talkinton Loop Trail,North Dakota,2.8597,16093.4,3,2.0,4.0
10291316,Ekblom and Maah Daah Hey Trail,North Dakota,2.6486,24783.836,3,2.0,4.5
10236048,Upper Paddock Creek Trail,North Dakota,2.2356,24783.836,3,,3.0
10032574,Ledges Trail,Ohio,29.5094,4184.284000000001,3,3.0,4.5
10235835,Brandywine Gorge Trail,Ohio,26.9381,2735.8779999999997,3,3.0,4.5
10035195,Stanford House to Brandywine Falls Trail,Ohio,21.6423,6115.491999999999,3,3.0,4.5
10238254,Blue Hen Falls Trail,Ohio,21.3001,804.67,3,2.0,4.0
10039328,Salt Run Trail,Ohio,18.232,6759.228,3,2.0,4.5
10034704,Plateau Trail,Ohio,17.5775,7081.096,3,2.0,4.5
10245164,Pine Grove Trail and Ledges Trail Loop from Kendall Lake,Ohio,15.0255,6115.491999999999,3,3.0,4.5
10272971,Buckeye Trail to Valley Bridle Trail Loop,Ohio,13.1825,5471.755999999999,3,3.0,4.5
10234182,Wetmore Bridle Trail,Ohio,12.9316,7563.898,3,2.0,4.5
10257890,Ohio and Erie Canal Towpath Trail: Brecksville Station,Ohio,12.7516,7081.096,1,3.0,4.5
10266197,Buckeye Trail: Blue Hen to Jaite,Ohio,12.2555,12391.918,3,1.0,4.5
10264336,Buckeye Trail: Jaite to Brecksville Station,Ohio,10.8471,12070.05,3,2.0,4.5
10000147,Boston Run Trail,Ohio,10.5799,4988.954000000001,3,3.0,4.0
10243139,Kendall Lake Loop,Ohio,10.4444,1609.34,1,3.0,4.0
10235836,Pine Grove Trail,Ohio,9.7454,3218.68,1,2.0,4.0
10019479,Buckeye Trail and Ohio & Erie Canal Towpath Loop,Ohio,9.3625,5793.624,3,3.0,4.0
10235844,Oak Hill Trail,Ohio,8.8946,2253.076,1,1.0,4.0
10344553,Ledges Trail and Pine Grove Trail Loop,Ohio,8.8828,5793.624,3,3.0,4.5
10306982,Boston to Red Lock Loop via Buckeye Trail and Ohio and Erie Canal Towpath,Ohio,8.8518,12552.851999999999,3,3.0,4.0
10310616,Wetmore Outer Loop,Ohio,8.6923,10621.643999999998,3,2.0,4.5
10235841,Tree Farm Trail,Ohio,8.6766,4506.152,1,2.0,3.5
10276110,Riding Run Trail Loop,Ohio,8.3952,6115.491999999999,3,2.0,4.5
10344781,Ohio and Erie Canal Towpath: Peninsula to Boston Mills,Ohio,7.7597,7724.831999999999,1,3.0,4.5
10295028,Perkins Trail and Riding Run Loop,Ohio,7.2889,7724.831999999999,3,3.0,4.5
10300429,Ohio and Erie Canal Towpath from Ira Trailhead,Ohio,7.2361,4988.954000000001,1,2.0,4.5
10305108,Ledges Trail Loop via Haskell Run Trail,Ohio,6.9514,4023.35,3,3.0,4.5
10295083,Furnace Run,Ohio,6.7458,2735.8779999999997,3,2.0,4.0
10240928,Cross Country Trail from Quick Road,Ohio,6.6676,5793.624,1,3.0,4.5
10276946,Cross Country Trail from Kendall Lake,Ohio,6.4203,4667.085999999999,3,2.0,4.0
10344771,Ohio and Erie Canal Towpath from Boston Mills to Peninsula,Ohio,6.2907,7885.766,1,3.0,4.5
10344762,Ohio and Erie Canal Towpath: Red Lock to Peninsula,Ohio,6.0376,14323.126,1,2.0,4.5
10344879,Buckeye Trail: Jaite to Boston,Ohio,5.9747,16415.268,3,2.0,4.5
10355894,Twin Sister Falls,Ohio,5.7656,2896.812,1,2.0,4.5
10270881,East Rim MTB Trail,Ohio,5.3660000000000005,3701.482,3,2.0,5.0
10346689,"Wetmore, Lake and Salt Run Trail Loop ",Ohio,5.0011,15610.598,3,2.0,4.5
10320598,"Perkins Trail, Riding Run, and Furnace Trail Loop",Ohio,4.9476,9173.238000000001,3,2.0,4.0
10342415,Buckeye Trail to Bridle Trail Loop,Ohio,4.6843,18668.343999999997,3,3.0,4.0
10344779,Buckeye Trail and Ohio and Erie Canal Towpath Loop Extended,Ohio,4.3587,11104.446000000002,3,2.0,4.0
10012275,Haskell Run Trail,Ohio,4.2816,1126.538,1,3.0,4.0
10348791,Buckeye Trail: Short Loop,Ohio,4.0185,3540.548,1,1.0,4.5
10294673,Valley Bridle Trail,Ohio,3.7847,2896.812,1,1.0,4.5
10344875,Buckeye Trail and Bridle Trail Loop from Red Lock Trailhead,Ohio,3.4967,9173.238000000001,3,2.0,3.5
10235837,Forest Point Trail,Ohio,3.3742,1287.472,1,2.0,3.5
10406483,Ohio and Erie Canal Towpath and Buckeye Trail Loop,Ohio,3.3294,9334.171999999999,3,2.0,4.0
10406135,"Buckeye, West Highland Road, and Stanford Loop",Ohio,3.1232,17059.004,3,2.0,3.5
10270879,Cuyahoga Valley Trail,Ohio,2.7882,8207.634,1,2.0,4.5
10324329,Hale Farm Connector to Ohio & Erie Canal Towpath Trail,Ohio,2.7309,4988.954000000001,1,2.0,3.0
10376904,Langes Run and Butler’s Trail Loop,Ohio,2.16,3057.7459999999996,1,2.0,3.5
10307663,Three Waterfalls Loop [PRIVATE PROPERTY],Ohio,1.8534,12070.05,3,2.0,4.0
10235829,Old Carriage Trail [CLOSED],Ohio,1.401,8529.502,3,2.0,3.5
10000482,Garfield Peak Trail,Oregon,30.6183,5471.755999999999,3,4.0,4.5
10034294,Cleetwood Cove Trail,Oregon,27.0323,3379.614,3,2.0,4.5
10038157,The Watchman Peak Trail,Oregon,24.346999999999998,2574.944,3,2.0,4.5
10000879,Mount Scott Trail,Oregon,23.6165,6759.228,3,2.0,4.5
10006702,Discovery Point Trail,Oregon,18.1556,6437.36,1,1.0,4.5
10249415,Plaikni Falls Trail,Oregon,17.582,3218.68,1,2.0,4.0
10031540,Wizard Island Trail,Oregon,16.982,3701.482,3,2.0,4.5
10016688,Sun Notch Trail,Oregon,13.9272,1287.472,1,1.0,4.5
10249416,Pinnacles Valley Trail,Oregon,11.6493,1126.538,1,2.0,4.0
10033225,Mazama Village to Rim Village at Crater Lake,Oregon,11.4577,13357.521999999999,3,3.0,4.5
10260669,Crater Lake Rim Scenic Drive,Oregon,11.2518,80788.868,1,3.0,4.5
10013161,Godfrey Glen Trail,Oregon,8.8741,1770.274,1,,4.0
10007903,Crater Peak Trail,Oregon,8.1223,11265.38,3,2.0,4.5
10015976,Annie Creek Canyon Trail,Oregon,7.5299,3379.614,3,,4.0
10012733,Castle Crest Wildflower Garden Trail,Oregon,7.0665,1931.2079999999999,1,1.0,4.0
10008619,Dutton Creek Trail,Oregon,7.0416,7081.096,3,,4.0
10236072,Lightning Spring Trail,Oregon,6.9474,13518.456,3,1.0,4.0
10309323,Pacific Crest Trail and Alternate Loop,Oregon,5.7241,49889.54,5,2.0,4.5
10236071,Lady of the Woods Trail,Oregon,4.5346,1126.538,1,1.0,3.0
10311520,Stuart Falls Trail,Oregon,4.4797,18829.278000000002,3,1.0,4.0
10339650,Union Peak Trail,Oregon,4.3161,15449.663999999999,3,1.0,4.5
10384539,PCT: Crater Lake to Willamette Trailhead,Oregon,2.2205,129551.87,3,2.0,2.0
10023320,Boardwalk Loop Trail,South Carolina,13.1392,3862.4159999999997,1,3.0,4.0
